https://www.yelp.it/biz/il-giglio-torino,Il Giglio,Via San Domenico 4 10144 Torino,011 4365021,Cucina italiana,3,5,2,45.0744848,7.6813363
https://www.yelp.it/biz/delfino-blu-torino,Delfino Blu,Corso Orbassano 277 10137 Torino,011 3115080,Piatti a base di pesce,4,4.5,5,45.0388007,7.6320072
https://www.yelp.it/biz/murphys-torino,Murphys,Corso Vittorio Emanuele II 28 10123 Torino,011 887255,Pub,2,4,4,45.060468,7.6860901
https://www.yelp.it/biz/re-sole-torino-2,Re Sole,Corso Moncalieri 349A 10131 Torino,011 6610158,Discoteche Bar Pizzerie,3,4,6,45.0615663,7.6967805
https://www.yelp.it/biz/soul-kitchen-torino,Soul Kitchen,Via Santa Giulia 2 10124 Torino,011 884700,Cucina vegana Cucina vegetariana,3,5,2,45.0727012,7.6926418
https://www.yelp.it/biz/trattoria-mombercelli-di-antico-elena-torino,Trattoria Mombercelli di Antico Elena,Via San Paolo 10148 Torino,011 3855242,Cucina italiana,2,5,2,45.0609895,7.6455004
https://www.yelp.it/biz/orso-torino,Orso,Via Berthollet 30 g 10125 Torino,null,Bar,2,4,4,45.0579782,7.683849
https://www.yelp.it/biz/shore-torino,Shore,Piazza Emanuele Filiberto 10 10122 Torino,011 4363495,Cocktail bar,1,4.5,3,45.076661,7.68082
https://www.yelp.it/biz/cioccolato-peyrano-torino,Cioccolato Peyrano,Cso Vittorio Emanuele 76 10121 Torino,null,Panifici Cioccolatai,2,4.5,3,45.065144,7.6733982
https://www.yelp.it/biz/granbar-torino,Granbar,Piazza Gran Madre Di Dio 2 10131 Torino,011 8130871,Bar,4,4.5,3,45.0622969,7.6985218
https://www.yelp.it/biz/gelateria-grom-torino-2,Gelateria Grom,Via Garibaldi 11 10122 Torino,011 5618318,Gelaterie,2,4.5,3,45.0721105,7.6823654
https://www.yelp.it/biz/diecicento-torino-2,Diecicento,Via Antonio Giuseppe Bertola 24 10122 Torino,320 6234669,Pizzerie Cucina italiana,null,5,2,45.070928,7.679028
https://www.yelp.it/biz/bruschetteria-pautasso-di-stecco-susanna-torino,Bruschetteria Pautasso di Stecco Susanna,Piazza Emanuele Filiberto 4 10122 Torino,011 4366706,Cucina italiana,3,5,2,45.0763441,7.6816531
https://www.yelp.it/biz/huntsman-pub-torino,Huntsman Pub,Corso Vittorio Emanuele 43 10125 Torino,011 6696605,Pub Cucina italiana,2,4,3,45.061685,7.6811006
https://www.yelp.it/biz/soci%C3%A9te-lut%C3%A9ce-torino-2,Sociéte Lutéce,Piazza Carlo Emanuele II 21 10123 Torino,011 887644,Cucina francese,2,4.5,3,45.0669185,7.6883546
https://www.yelp.it/biz/mezzaluna-osteria-torino,Mezzaluna Osteria,Via Bertola 57 10122 Torino,011 5185255,Bistrot,2,4,3,45.0737425,7.6705246
https://www.yelp.it/biz/il-brigantino-torino,Il Brigantino,Via Alpignano 16C 10143 Torino,339 2709637,Cucina vegana Piatti a base di pesce Cucina vegetariana,3,4.5,3,45.0770237,7.6522647
https://www.yelp.it/biz/rossopomodoro-torino,Rossopomodoro,Via Nizza 262 10126 Torino,null,Cucina italiana,2,4.5,3,45.0319906,7.6654282
https://www.yelp.it/biz/monegato-torino,Monegato,Piazza Madama Cristina 5 10125 Torino,011 6599986,Fast food,1,4,3,45.0585724,7.6839228
https://www.yelp.it/biz/cinque-lire-torino,Cinque Lire,Via Milano 16 10122 Torino,1119 700204,Cucina italiana,2,4.5,3,45.0745849,7.6824007
https://www.yelp.it/biz/cantine-risso-torino,Cantine Risso,Corso Casale 79 10132 Torino,011 8195531,Cucina italiana,2,4.5,3,45.0676149,7.7104577
https://www.yelp.it/biz/a-picciridda-torino,A Picciridda,Piazza P. Repubblica 1 10122 Torino,0339 7735376,Pizzerie,2,3.5,7,45.0755634,7.6824227
